,ContainerName,ContainerId,Containers,Well Index,Name,Aliquot ID,Volume,AccuRapid-Ecoli-Extract-Mix:MasterMix,AccuRapid-Ecoli-Extract-Mix:Volume,AccuRapid-Ecoli-Extract-Mix:Kind,AccuRapid-Master-Mix:MasterMix,AccuRapid-Master-Mix:Volume,AccuRapid-Master-Mix:Kind,source,PCR-H2O:Water,PCR-H2O:Volume,PCR-H2O:Kind,incubation_temp,Activity-Assay-Master-Mix:LigandMix,Activity-Assay-Master-Mix:Volume,Activity-Assay-Master-Mix:Kind
35,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),35,,aq1h2skvmxtuwcb,-55.0,,,,,,,ct1h2pwneqvysub:35,,,,,,,
36,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),36,,aq1h2skvmxtuwcd,-55.0,,,,,,,ct1h2pwneqvysub:36,,,,,,,
37,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),37,,aq1h2skvmxuz4gc,-55.0,,,,,,,ct1h2pwneqvysub:37,,,,,,,
38,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),38,,aq1h2skvmxuz4ge,-55.0,,,,,,,ct1h2pwneqvysub:38,,,,,,,
39,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),39,,aq1h2skvmxw5amd,-55.0,,,,,,,ct1h2pwneqvysub:39,,,,,,,
40,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),40,,aq1h2skvmxw5amf,-55.0,,,,,,,ct1h2pwneqvysub:40,,,,,,,
41,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),41,,aq1h2skvmxx9gre,-55.0,,,,,,,ct1h2pwneqvysub:41,,,,,,,
42,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),42,,aq1h2skvmxx9grg,-55.0,,,,,,,ct1h2pwneqvysub:42,,,,,,,
43,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),43,,aq1h2skvmxydpvf,-55.0,,,,,,,ct1h2pwneqvysub:43,,,,,,,
44,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),44,,aq1h2skvmxydpvh,-55.0,,,,,,,ct1h2pwneqvysub:44,,,,,,,
45,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),45,,aq1h2skvmxydpvk,-55.0,,,,,,,ct1h2pwneqvysub:45,,,,,,,
46,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),46,,aq1h2skvmxzhvzh,-55.0,,,,,,,ct1h2pwneqvysub:46,,,,,,,
47,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),47,,aq1h2skvmxzhvzk,-55.0,,,,,,,ct1h2pwneqvysub:47,,,,,,,
48,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),48,,aq1h2skvmy2p45j,-55.0,,,,,,,ct1h2pwneqvysub:48,,,,,,,
49,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),49,,aq1h2skvmy2p45m,-55.0,,,,,,,ct1h2pwneqvysub:49,,,,,,,
50,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),50,,aq1h2skvmy3ta9j,-55.0,,,,,,,ct1h2pwneqvysub:50,,,,,,,
51,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),51,,aq1h2skvmy3ta9m,-55.0,,,,,,,ct1h2pwneqvysub:51,,,,,,,
52,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),52,,aq1h2skvmy4xgdm,-55.0,,,,,,,ct1h2pwneqvysub:52,,,,,,,
53,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),53,,aq1h2skvmy63phm,-55.0,,,,,,,ct1h2pwneqvysub:53,,,,,,,
54,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),54,,aq1h2skvmy63php,-55.0,,,,,,,ct1h2pwneqvysub:54,,,,,,,
55,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),55,,aq1h2skvmy77vnn,-55.0,,,,,,,ct1h2pwneqvysub:55,,,,,,,
56,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),56,,aq1h2skvmy77vnq,-55.0,,,,,,,ct1h2pwneqvysub:56,,,,,,,
57,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),57,,aq1h2skvmy8c3sp,-55.0,,,,,,,ct1h2pwneqvysub:57,,,,,,,
58,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),58,,aq1h2skvmy9g9wq,-55.0,,,,,,,ct1h2pwneqvysub:58,,,,,,,
59,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),59,,aq1h2skvmy9g9ws,-55.0,,,,,,,ct1h2pwneqvysub:59,,,,,,,
60,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),60,,aq1h2skvmy9g9wu,-55.0,,,,,,,ct1h2pwneqvysub:60,,,,,,,
61,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),61,,aq1h2skvmyamg2r,-55.0,,,,,,,ct1h2pwneqvysub:61,,,,,,,
62,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),62,,aq1h2skvmyamg2t,-55.0,,,,,,,ct1h2pwneqvysub:62,,,,,,,
63,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),63,,aq1h2skvmyamg2v,-55.0,,,,,,,ct1h2pwneqvysub:63,,,,,,,
64,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),64,,aq1h2skvmybrp6s,-55.0,,,,,,,ct1h2pwneqvysub:64,,,,,,,
65,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),65,,aq1h2skvmybrp6u,-55.0,,,,,,,ct1h2pwneqvysub:65,,,,,,,
66,ct1h2pwneqvysub-IVTT-Plate,ct1h2q2wkctdefe,Container(ct1h2pwneqvysub-IVTT-Plate),66,,aq1h2skvmybrp6w,-55.0,,,,,,,ct1h2pwneqvysub:66,,,,,,,
