,ContainerName,ContainerId,Containers,Well Index,Name,Aliquot ID,Volume,incubation_temp,AccuRapid-Ecoli-Extract-Mix:MasterMix,AccuRapid-Ecoli-Extract-Mix:Volume,AccuRapid-Ecoli-Extract-Mix:Kind,AccuRapid-Master-Mix:MasterMix,AccuRapid-Master-Mix:Volume,AccuRapid-Master-Mix:Kind,source,Activity-Assay-Master-Mix:LigandMix,Activity-Assay-Master-Mix:Volume,Activity-Assay-Master-Mix:Kind,PCR-H2O:Water,PCR-H2O:Volume,PCR-H2O:Kind
34,Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate,ct1gfbwycy6r32j,Container(Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate),34,,aq1gfc639kd8xg2,30.0,,,,,,,,,,,,,,
35,Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate,ct1gfbwycy6r32j,Container(Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate),35,,aq1gfc639kd8xg4,30.0,,,,,,,,,,,,,,
36,Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate,ct1gfbwycy6r32j,Container(Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate),36,,aq1gfc5jwmdbv4q,30.0,55:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gf8fcm363j99:0,,,,,,
37,Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate,ct1gfbwycy6r32j,Container(Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate),37,,aq1gfc5jwmeg38r,30.0,55:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gf8fcm363j99:1,,,,,,
38,Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate,ct1gfbwycy6r32j,Container(Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate),38,,aq1gfc5jwmeg38t,30.0,55:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gf8fcm363j99:2,,,,,,
39,Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate,ct1gfbwycy6r32j,Container(Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate),39,,aq1gfc5jwmeg38v,30.0,55:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gf8fcm363j99:3,,,,,,
40,Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate,ct1gfbwycy6r32j,Container(Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate),40,,aq1gfc5jwmfm9ct,30.0,55:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gf8fcm363j99:4,,,,,,
41,Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate,ct1gfbwycy6r32j,Container(Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate),41,,aq1gfc5jwmfm9cv,30.0,55:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gf8fcm363j99:5,,,,,,
42,Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate,ct1gfbwycy6r32j,Container(Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate),42,,aq1gfc5jwmfm9cx,30.0,,,,,,,,,,,,,,
43,Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate,ct1gfbwycy6r32j,Container(Row:0-ct1gfb8mkzhp9ab-Incubated-IVTT-Storage-Plate),43,,aq1gfc5jwmgrfgu,30.0,,,,,,,,,,,,,,
