,AccuRapid-Ecoli-Extract-Mix:Kind,AccuRapid-Ecoli-Extract-Mix:MasterMix,AccuRapid-Ecoli-Extract-Mix:Volume,AccuRapid-Master-Mix:Kind,AccuRapid-Master-Mix:MasterMix,AccuRapid-Master-Mix:Volume,Activity-Assay-Master-Mix:Kind,Activity-Assay-Master-Mix:LigandMix,Activity-Assay-Master-Mix:Volume,ContainerId,ContainerName,Containers,Aliquot ID,Name,PCR-H2O:Kind,PCR-H2O:Volume,PCR-H2O:Water,Volume,Well Index,incubation_temp,source,DataName,DataType,DataOperation,DataAnalysisTool,Datasets,Refname,Well,Fluorescence,Container ID,Aliquot Name,Aliquot Volume (ul),GAIN,DataTimepoint,Dataanalysis_tool,Dataanalysis_tool_version,Dataattachments,Datacreated_at,Datadata_type,Datadeleted_at,Datadeletion_requested,Dataid,Datainstruction_id,Datais_analysis,Datarun_id,Datatitle,Datauploaded_by,Datawarp_id,read_num,excitation_nm,emission_nm,timestamp,minutes
520,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbdtb8se2r,,,,,100:microliter,37,55:celsius,ct1fdrbvet5khpa:1,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[10 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x1128eff10>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,D2,7.952637636789904,ct1ffua5u4key3x,,100.0,0.1607843137254902,2021-03-02T14:00:37.439-08:00,,,[],2021-03-02T14:00:37.899-08:00,platereader,,False,d13q5kag3r7gga,i1ffua5tx8p448,False,,,,w13q5jgxz99na6,10,372,445,2021-03-02 22:00:37.439,22
521,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbdtb8se2r,,,,,100:microliter,37,55:celsius,ct1fdrbvet5khpa:1,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[14 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112c25e90>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,D2,8.578577962243429,ct1ffua5u4key3x,,100.0,0.1607843137254902,2021-03-02T14:10:43.907-08:00,,,[],2021-03-02T14:10:44.383-08:00,platereader,,False,d13q5kdcnazpm8,i1ffua5txpafnm,False,,,,w13q5jgy22pdkc,14,372,445,2021-03-02 22:10:43.907,32
522,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbdtb8se2r,,,,,100:microliter,37,55:celsius,ct1fdrbvet5khpa:1,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[15 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112c49e50>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,D2,8.676616012919503,ct1ffua5u4key3x,,100.0,0.1607843137254902,2021-03-02T14:13:15.073-08:00,,,[],2021-03-02T14:13:15.530-08:00,platereader,,False,d13q5ke3yd6nw9,i1ffua5txsq32q,False,,,,w13q5jgy28n6zs,15,372,445,2021-03-02 22:13:15.073,35
523,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbdtb8se2r,,,,,100:microliter,37,55:celsius,ct1fdrbvet5khpa:1,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[16 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x1128ef1d0>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,D2,10.333982935369027,ct1ffua5u4key3x,,100.0,0.1607843137254902,2021-03-02T14:15:46.509-08:00,,,[],2021-03-02T14:15:46.969-08:00,platereader,,False,d13q5ketbpnju5,i1ffua5txw4net,False,,,,w13q5jgy2ercub,16,372,445,2021-03-02 22:15:46.509,37
524,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbdtb8se2r,,,,,100:microliter,37,55:celsius,ct1fdrbvet5khpa:1,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[17 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112c0b0d0>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,D2,9.942031917821339,ct1ffua5u4key3x,,100.0,0.1607843137254902,2021-03-02T14:18:17.928-08:00,,,[],2021-03-02T14:18:18.386-08:00,platereader,,False,d13q5kfhpxa9pb,i1ffua5txzh8tw,False,,,,w13q5jgy2myy2z,17,372,445,2021-03-02 22:18:17.928,40
525,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbdtb8se2r,,,,,100:microliter,37,55:celsius,ct1fdrbvet5khpa:1,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[18 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112c66d50>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,D2,10.059755627178824,ct1ffua5u4key3x,,100.0,0.1607843137254902,2021-03-02T14:20:49.169-08:00,,,[],2021-03-02T14:20:49.781-08:00,platereader,,False,d13q5kg92bhmrh,i1ffua5ty4wu7z,False,,,,w13q5jgy2u45vj,18,372,445,2021-03-02 22:20:49.169,42
526,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbdtb8se2r,,,,,100:microliter,37,55:celsius,ct1fdrbvet5khpa:1,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[19 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112cce290>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,D2,9.454496654346087,ct1ffua5u4key3x,,100.0,0.1607843137254902,2021-03-02T14:23:20.568-08:00,,,[],2021-03-02T14:23:21.028-08:00,platereader,,False,d13q5kgydgrhxh,i1ffua5ty8bem4,False,,,,w13q5jgy327bq4,19,372,445,2021-03-02 22:23:20.568,45
527,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbdtb8se2r,,,,,100:microliter,37,55:celsius,ct1fdrbvet5khpa:1,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[21 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112cf9210>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,D2,9.89000989655235,ct1ffua5u4key3x,,100.0,0.1607843137254902,2021-03-02T14:28:23.467-08:00,,,[],2021-03-02T14:28:23.909-08:00,platereader,,False,d13q5kje58dqym,i1ffua5tyf5mda,False,,,,w13q5jgy3dpqdj,21,372,445,2021-03-02 22:28:23.467,50
528,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbdtb8se2r,,,,,100:microliter,37,55:celsius,ct1fdrbvet5khpa:1,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[20 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112d19250>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,D2,9.880833550560428,ct1ffua5u4key3x,,100.0,0.1607843137254902,2021-03-02T14:25:51.866-08:00,,,[],2021-03-02T14:25:52.337-08:00,platereader,,False,d13q5khpr7gp8c,i1ffua5tybqzz7,False,,,,w13q5jgy37vbc9,20,372,445,2021-03-02 22:25:51.866,47
529,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbdtb8se2r,,,,,100:microliter,37,55:celsius,ct1fdrbvet5khpa:1,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[23 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112d32e50>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,D2,10.011766252149872,ct1ffua5u4key3x,,100.0,0.1607843137254902,2021-03-02T14:33:26.022-08:00,,,[],2021-03-02T14:33:26.498-08:00,platereader,,False,d13q5kkute3ts4,i1ffua5tynxt6g,False,,,,w13q5jgy3t2ges,23,372,445,2021-03-02 22:33:26.022,55
530,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbdtb8se2r,,,,,100:microliter,37,55:celsius,ct1fdrbvet5khpa:1,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[22 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112d54c50>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,D2,10.192393831196323,ct1ffua5u4key3x,,100.0,0.1607843137254902,2021-03-02T14:30:54.800-08:00,,,[],2021-03-02T14:30:55.253-08:00,platereader,,False,d13q5kk5g54npv,i1ffua5tyjj7sd,False,,,,w13q5jgy3ksw84,22,372,445,2021-03-02 22:30:54.800,53
531,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbdtb8se2r,,,,,100:microliter,37,55:celsius,ct1fdrbvet5khpa:1,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[25 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112d32fd0>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,D2,10.096579285248252,ct1ffua5u4key3x,,100.0,0.1607843137254902,2021-03-02T14:38:28.907-08:00,,,[],2021-03-02T14:38:29.373-08:00,platereader,,False,d13q5knaj5atmt,i1ffua5tyvryxp,False,,,,w13q5jgy46hv58,25,372,445,2021-03-02 22:38:28.907,60
532,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbdtb8se2r,,,,,100:microliter,37,55:celsius,ct1fdrbvet5khpa:1,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[24 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112d94a10>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,D2,10.605373011577118,ct1ffua5u4key3x,,100.0,0.1607843137254902,2021-03-02T14:35:57.339-08:00,,,[],2021-03-02T14:35:57.794-08:00,platereader,,False,d13q5kmk67d649,i1ffua5tyscdjk,False,,,,w13q5jgy3yuvg3,24,372,445,2021-03-02 22:35:57.339,58
533,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbdtb8se2r,,,,,100:microliter,37,55:celsius,ct1fdrbvet5khpa:1,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[26 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112dc0910>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,D2,11.67360481228056,ct1ffua5u4key3x,,100.0,0.1607843137254902,2021-03-02T14:41:00.252-08:00,,,[],2021-03-02T14:41:00.712-08:00,platereader,,False,d13q5knzw265r7,i1ffua5tyz6kbs,False,,,,w13q5jgy4cn2xs,26,372,445,2021-03-02 22:41:00.252,63
534,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbdtb8se2r,,,,,100:microliter,37,55:celsius,ct1fdrbvet5khpa:1,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[27 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112ddc610>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,D2,11.324679203502779,ct1ffua5u4key3x,,100.0,0.1607843137254902,2021-03-02T14:43:31.332-08:00,,,[],2021-03-02T14:43:31.801-08:00,platereader,,False,d13q5kpr7qdj6d,i1ffua5tz4k6qv,False,,,,w13q5jgy4jkud7,27,372,445,2021-03-02 22:43:31.332,65
535,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbdtb8se2r,,,,,100:microliter,37,55:celsius,ct1fdrbvet5khpa:1,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[28 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112e045d0>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,D2,11.703885007754607,ct1ffua5u4key3x,,100.0,0.1607843137254902,2021-03-02T14:46:02.717-08:00,,,[],2021-03-02T14:46:03.183-08:00,platereader,,False,d13q5kqfjrx372,i1ffua5tz94y8z,False,,,,w13q5jgy4re8eg,28,372,445,2021-03-02 22:46:02.717,68
536,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbdtb8se2r,,,,,100:microliter,37,55:celsius,ct1fdrbvet5khpa:1,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[29 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112ddc5d0>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,D2,9.877228484122199,ct1ffua5u4key3x,,100.0,0.1607843137254902,2021-03-02T14:48:34.227-08:00,,,[],2021-03-02T14:48:34.686-08:00,platereader,,False,d13q5kr6xfmbrz,i1ffua5tzchjn4,False,,,,w13q5jgy4xxmee,29,372,445,2021-03-02 22:48:34.227,70
537,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbdtb8se2r,,,,,100:microliter,37,55:celsius,ct1fdrbvet5khpa:1,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[30 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112e422d0>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,D2,13.08603997877382,ct1ffua5u4key3x,,100.0,0.1607843137254902,2021-03-02T14:51:05.761-08:00,,,[],2021-03-02T14:51:06.220-08:00,platereader,,False,d13q5krwb7qm99,i1ffua5tzesxw6,False,,,,w13q5jgy56fzec,30,372,445,2021-03-02 22:51:05.761,73
538,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbdtb8se2r,,,,,100:microliter,37,55:celsius,ct1fdrbvet5khpa:1,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[12 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112e6d090>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,D2,8.60327270747947,ct1ffua5u4key3x,,100.0,0.1607843137254902,2021-03-02T14:05:41.145-08:00,,,[],2021-03-02T14:05:41.595-08:00,platereader,,False,d13q5kbwx5tnpz,i1ffua5txfg9ve,False,,,,w13q5jgxznrtqh,12,372,445,2021-03-02 22:05:41.145,27
539,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,,,,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbdtb8se2r,,,,,100:microliter,37,55:celsius,ct1fdrbvet5khpa:1,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[13 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112e043d0>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,D2,9.90606746651724,ct1ffua5u4key3x,,100.0,0.1607843137254902,2021-03-02T14:08:12.397-08:00,,,[],2021-03-02T14:08:12.869-08:00,platereader,,False,d13q5kcn9nfm6a,i1ffua5txjvv9h,False,,,,w13q5jgxzuk7rt,13,372,445,2021-03-02 22:08:12.397,30
540,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,LigandMix,rs1fbyyzjd6ptbz,90:microliter,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbdtb7n7ws,ProteinActivityReaction,,,,100:microliter,25,62.8:celsius,ct1fdrbvet5khpa:1,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[1 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x1129f7190>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,C2,9.054722297606997,ct1ffua5u4key3x,ProteinActivityReaction,100.0,0.1607843137254902,2021-03-02T13:37:54.053-08:00,,,[],2021-03-02T13:37:54.506-08:00,platereader,,False,d13q5k3yqrrqjm,i1ffua5tw8zrkc,False,,,,w13q5jgxxg7jg4,1,372,445,2021-03-02 21:37:54.053,0
541,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,LigandMix,rs1fbyyzjd6ptbz,90:microliter,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbdtb7n7ws,ProteinActivityReaction,,,,100:microliter,25,62.8:celsius,ct1fdrbvet5khpa:1,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[2 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112a11c90>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,C2,8.783093557557239,ct1ffua5u4key3x,ProteinActivityReaction,100.0,0.1607843137254902,2021-03-02T13:40:25.843-08:00,,,[],2021-03-02T13:40:26.332-08:00,platereader,,False,d13q5k4q5qfwr3,i1ffua5twcebyf,False,,,,w13q5jgxxnvj59,2,372,445,2021-03-02 21:40:25.843,2
542,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,LigandMix,rs1fbyyzjd6ptbz,90:microliter,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbdtb7n7ws,ProteinActivityReaction,,,,100:microliter,25,62.8:celsius,ct1fdrbvet5khpa:1,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[3 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112af31d0>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,C2,7.275910695017855,ct1ffua5u4key3x,ProteinActivityReaction,100.0,0.1607843137254902,2021-03-02T13:42:57.157-08:00,,,[],2021-03-02T13:42:57.615-08:00,platereader,,False,d13q5k5egg394k,i1ffua5twftxcj,False,,,,w13q5jgxxvpqwf,3,372,445,2021-03-02 21:42:57.157,5
543,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,LigandMix,rs1fbyyzjd6ptbz,90:microliter,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbdtb7n7ws,ProteinActivityReaction,,,,100:microliter,25,62.8:celsius,ct1fdrbvet5khpa:1,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[4 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112ae2a50>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,C2,6.521213523104661,ct1ffua5u4key3x,ProteinActivityReaction,100.0,0.1607843137254902,2021-03-02T13:45:28.849-08:00,,,[],2021-03-02T13:45:29.322-08:00,platereader,,False,d13q5k65vyapcv,i1ffua5twk8hrn,False,,,,w13q5jgxy484wd,4,372,445,2021-03-02 21:45:28.849,7
544,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,LigandMix,rs1fbyyzjd6ptbz,90:microliter,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbdtb7n7ws,ProteinActivityReaction,,,,100:microliter,25,62.8:celsius,ct1fdrbvet5khpa:1,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[5 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x1128ef250>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,C2,8.048295817070704,ct1ffua5u4key3x,ProteinActivityReaction,100.0,0.1607843137254902,2021-03-02T13:48:00.125-08:00,,,[],2021-03-02T13:48:00.578-08:00,platereader,,False,d13q5k6v8hnehq,i1ffua5twpn55r,False,,,,w13q5jgxyabaqx,5,372,445,2021-03-02 21:48:00.125,10
545,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,LigandMix,rs1fbyyzjd6ptbz,90:microliter,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbdtb7n7ws,ProteinActivityReaction,,,,100:microliter,25,62.8:celsius,ct1fdrbvet5khpa:1,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[7 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112b669d0>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,C2,5.778595952699262,ct1ffua5u4key3x,ProteinActivityReaction,100.0,0.1607843137254902,2021-03-02T13:53:02.715-08:00,,,[],2021-03-02T13:53:03.170-08:00,platereader,,False,d13q5k8awvewdu,i1ffua5twwfawx,False,,,,w13q5jgxyphpd2,7,372,445,2021-03-02 21:53:02.715,15
546,Protein,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,LigandMix,rs1fbyyzjd6ptbz,90:microliter,ct1ffua5u4key3x,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,Container(Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate),aq1ffxbdtb7n7ws,ProteinActivityReaction,,,,100:microliter,25,62.8:celsius,ct1fdrbvet5khpa:1,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate-Read[6 minute]-ex[372 nanometer]-em[445 nanometer],platereader,fluorescence,,<transcriptic.jupyter.objects.Dataset object at 0x112b2ff90>,Row:0-ct1ffg5rdguqzjm-ProteinActivity-Plate,C2,8.095416245924362,ct1ffua5u4key3x,ProteinActivityReaction,100.0,0.1607843137254902,2021-03-02T13:50:31.497-08:00,,,[],2021-03-02T13:50:31.947-08:00,platereader,,False,d13q5k7kkjrrcy,i1ffua5twt2qhu,False,,,,w13q5jgxygegjg,6,372,445,2021-03-02 21:50:31.497,12
