,ContainerName,ContainerId,Containers,Well Index,Name,Aliquot ID,Volume,incubation_temp,AccuRapid-Ecoli-Extract-Mix:MasterMix,AccuRapid-Ecoli-Extract-Mix:Volume,AccuRapid-Ecoli-Extract-Mix:Kind,AccuRapid-Master-Mix:MasterMix,AccuRapid-Master-Mix:Volume,AccuRapid-Master-Mix:Kind,source,Activity-Assay-Master-Mix:LigandMix,Activity-Assay-Master-Mix:Volume,Activity-Assay-Master-Mix:Kind,PCR-H2O:Water,PCR-H2O:Volume,PCR-H2O:Kind
28,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),28,,aq1gx5ycrch56jt,30.0,62.8:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:4,,,,,,
29,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),29,,aq1gx5ycrch56jv,30.0,62.8:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:5,,,,,,
30,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),30,,aq1gx5ycrcj9cps,30.0,62.8:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:6,,,,,,
31,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),31,,aq1gx5ycrcj9cpu,30.0,62.8:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:7,,,,,,
32,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),32,,aq1gx5ycrcj9cpw,30.0,62.8:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:8,,,,,,
33,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),33,,aq1gx5ycrckdjtt,30.0,62.8:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:9,,,,,,
34,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),34,,aq1gx5ycrckdjtv,30.0,62.8:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:10,,,,,,
35,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),35,,aq1gx5ycrckdjtx,30.0,62.8:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:11,,,,,,
36,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),36,,aq1gx5xvdneftae,30.0,55:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:0,,,,,,
37,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),37,,aq1gx5xvdnfkzeg,30.0,55:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:1,,,,,,
38,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),38,,aq1gx5xvdnfkzej,30.0,55:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:2,,,,,,
39,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),39,,aq1gx5xvdngr7jh,30.0,55:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:3,,,,,,
40,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),40,,aq1gx5xvdnhvdph,30.0,55:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:4,,,,,,
41,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),41,,aq1gx5xvdnhvdpk,30.0,55:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:5,,,,,,
42,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),42,,aq1gx5xvdnjzktj,30.0,55:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:6,,,,,,
43,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),43,,aq1gx5xvdnjzktm,30.0,55:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:7,,,,,,
44,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),44,,aq1gx5xvdnjzktp,30.0,55:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:8,,,,,,
45,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),45,,aq1gx5xvdnm5sxk,30.0,55:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:9,,,,,,
46,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),46,,aq1gx5xvdnm5sxn,30.0,55:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:10,,,,,,
47,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),47,,aq1gx5xvdnm5sxq,30.0,55:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:11,,,,,,
48,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),48,,aq1gx5xx6pmfhm5,30.0,47.5:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:0,,,,,,
49,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),49,,aq1gx5xx6pnkqr7,30.0,47.5:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:1,,,,,,
50,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),50,,aq1gx5xx6pnkqr9,30.0,47.5:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:2,,,,,,
51,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),51,,aq1gx5xx6pnkqrb,30.0,47.5:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:3,,,,,,
52,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),52,,aq1gx5xx6ppqwv7,30.0,47.5:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:4,,,,,,
53,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),53,,aq1gx5xx6ppqwv9,30.0,47.5:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:5,,,,,,
54,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),54,,aq1gx5xx6ppqwvb,30.0,47.5:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:6,,,,,,
55,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),55,,aq1gx5xx6ppqwvd,30.0,47.5:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:7,,,,,,
56,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),56,,aq1gx5xx6pqv4z9,30.0,47.5:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:8,,,,,,
57,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),57,,aq1gx5xx6pqv4zb,30.0,47.5:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:9,,,,,,
58,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),58,,aq1gx5xx6pqv4zd,30.0,47.5:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:10,,,,,,
59,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),59,,aq1gx5xx6przb59,30.0,47.5:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:11,,,,,,
60,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),60,,aq1gx5xyy5jk373,30.0,37:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:0,,,,,,
61,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),61,,aq1gx5xyy5kq9b4,30.0,37:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:1,,,,,,
62,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),62,,aq1gx5xyy5kq9b6,30.0,37:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:2,,,,,,
63,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),63,,aq1gx5xyy5kq9b8,30.0,37:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:3,,,,,,
64,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),64,,aq1gx5xyy5kq9ba,30.0,37:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:4,,,,,,
65,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),65,,aq1gx5xyy5muff6,30.0,37:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:5,,,,,,
66,Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate,ct1gx5qr8yc9zmz,Container(Row:0-ct1gx2kypvec6db-Incubated-IVTT-Storage-Plate),66,,aq1gx5xyy5muff8,30.0,37:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gx2gbkgzm9zq:6,,,,,,
