,ContainerName,ContainerId,Containers,Well Index,Name,Aliquot ID,Volume,incubation_temp,AccuRapid-Ecoli-Extract-Mix:MasterMix,AccuRapid-Ecoli-Extract-Mix:Volume,AccuRapid-Ecoli-Extract-Mix:Kind,AccuRapid-Master-Mix:MasterMix,AccuRapid-Master-Mix:Volume,AccuRapid-Master-Mix:Kind,source,Activity-Assay-Master-Mix:LigandMix,Activity-Assay-Master-Mix:Volume,Activity-Assay-Master-Mix:Kind,PCR-H2O:Water,PCR-H2O:Volume,PCR-H2O:Kind
24,Row:0-ct1gqm8jpspq6qc-High-IncubationPlate,ct1gqmqwkxtw2dc,Container(Row:0-ct1gqm8jpspq6qc-High-IncubationPlate),35,,aq1gqmx6d2f528b,30.0,71.6:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:11,,,,,,
25,Row:0-ct1gqm8jpspq6qc-High-IncubationPlate,ct1gqmqwkxtw2dc,Container(Row:0-ct1gqm8jpspq6qc-High-IncubationPlate),48,,aq1gqmx6d2hdege,30.0,62.8:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:0,,,,,,
26,Row:0-ct1gqm8jpspq6qc-High-IncubationPlate,ct1gqmqwkxtw2dc,Container(Row:0-ct1gqm8jpspq6qc-High-IncubationPlate),49,,aq1gqmx6d2jhmma,30.0,62.8:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:1,,,,,,
27,Row:0-ct1gqm8jpspq6qc-High-IncubationPlate,ct1gqmqwkxtw2dc,Container(Row:0-ct1gqm8jpspq6qc-High-IncubationPlate),50,,aq1gqmx6d2jhmmc,30.0,62.8:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:2,,,,,,
28,Row:0-ct1gqm8jpspq6qc-High-IncubationPlate,ct1gqmqwkxtw2dc,Container(Row:0-ct1gqm8jpspq6qc-High-IncubationPlate),51,,aq1gqmx6d2jhmme,30.0,62.8:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:3,,,,,,
29,Row:0-ct1gqm8jpspq6qc-High-IncubationPlate,ct1gqmqwkxtw2dc,Container(Row:0-ct1gqm8jpspq6qc-High-IncubationPlate),52,,aq1gqmx6d2kntrb,30.0,62.8:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:4,,,,,,
30,Row:0-ct1gqm8jpspq6qc-High-IncubationPlate,ct1gqmqwkxtw2dc,Container(Row:0-ct1gqm8jpspq6qc-High-IncubationPlate),53,,aq1gqmx6d2kntrd,30.0,62.8:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:5,,,,,,
31,Row:0-ct1gqm8jpspq6qc-High-IncubationPlate,ct1gqmqwkxtw2dc,Container(Row:0-ct1gqm8jpspq6qc-High-IncubationPlate),54,,aq1gqmx6d2kntrf,30.0,62.8:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:6,,,,,,
32,Row:0-ct1gqm8jpspq6qc-High-IncubationPlate,ct1gqmqwkxtw2dc,Container(Row:0-ct1gqm8jpspq6qc-High-IncubationPlate),55,,aq1gqmx6d2mszvb,30.0,62.8:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:7,,,,,,
33,Row:0-ct1gqm8jpspq6qc-High-IncubationPlate,ct1gqmqwkxtw2dc,Container(Row:0-ct1gqm8jpspq6qc-High-IncubationPlate),56,,aq1gqmx6d2mszvd,30.0,62.8:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:8,,,,,,
34,Row:0-ct1gqm8jpspq6qc-High-IncubationPlate,ct1gqmqwkxtw2dc,Container(Row:0-ct1gqm8jpspq6qc-High-IncubationPlate),57,,aq1gqmx6d2mszvf,30.0,62.8:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:9,,,,,,
35,Row:0-ct1gqm8jpspq6qc-High-IncubationPlate,ct1gqmqwkxtw2dc,Container(Row:0-ct1gqm8jpspq6qc-High-IncubationPlate),58,,aq1gqmx6d2nx7zc,30.0,62.8:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:10,,,,,,
36,Row:0-ct1gqm8jpspq6qc-High-IncubationPlate,ct1gqmqwkxtw2dc,Container(Row:0-ct1gqm8jpspq6qc-High-IncubationPlate),59,,aq1gqmx6d2nx7ze,30.0,62.8:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:11,,,,,,
37,Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate,ct1gqmqwkykr752,Container(Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate),12,,aq1gqmxupkdrwbz,30.0,55:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:0,,,,,,
38,Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate,ct1gqmqwkykr752,Container(Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate),13,,aq1gqmxupkdrwc3,30.0,55:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:1,,,,,,
39,Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate,ct1gqmqwkykr752,Container(Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate),14,,aq1gqmxupkew4g3,30.0,55:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:2,,,,,,
40,Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate,ct1gqmqwkykr752,Container(Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate),15,,aq1gqmxupkew4g5,30.0,55:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:3,,,,,,
41,Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate,ct1gqmqwkykr752,Container(Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate),16,,aq1gqmxupkew4g7,30.0,55:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:4,,,,,,
42,Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate,ct1gqmqwkykr752,Container(Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate),17,,aq1gqmxupkg2am3,30.0,55:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:5,,,,,,
43,Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate,ct1gqmqwkykr752,Container(Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate),18,,aq1gqmxupkg2am5,30.0,55:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:6,,,,,,
44,Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate,ct1gqmqwkykr752,Container(Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate),19,,aq1gqmxupkg2am7,30.0,55:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:7,,,,,,
45,Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate,ct1gqmqwkykr752,Container(Row:0-ct1gqm8jpspq6qc-Low-IncubationPlate),20,,aq1gqmxupkg2am9,30.0,55:celsius,rs1f47z2uft2kyv,20:microliter,Protein,rs1f47z3qb2zdga,40:microliter,Protein,ct1gqhsrvpjd9pb:8,,,,,,
